id,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_listings_count,neighbourhood_cleansed,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
6261332,9991030,Rob,11/13/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93456437,-77.02278386,Apartment,Entire home/apt,2,1,0,1,0,65,375,1350,0,12,2,20,2,1125,3,14,33,189,13,6/17/15,9/29/15,95,10,10,10,10,9,10,3.58
8350826,44013977,Welton,9/12/15,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92977161,-77.02690764,House,Entire home/apt,3,2,3,2,0,120,0,0,0,0,1,0,1,1125,1,1,1,1,0,,,0,0,0,0,0,0,0,0
3192,3768,Donna,10/22/08,0.86,1,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93160912,-77.02343846,Apartment,Entire home/apt,4,2,2,2,0,85,590,2500,100,0,1,30,7,30,30,60,90,365,6,11/12/13,10/22/14,83,9,9,10,9,7,9,0.26
3026050,6653523,Erica,5/30/13,1,0.75,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.9317063,-77.03753811,Apartment,Entire home/apt,2,1,0,1,0,99,650,0,0,25,1,0,2,1125,0,0,0,209,31,9/13/14,9/26/15,96,10,10,10,10,9,9,2.41
5969134,51269,Shana & Alex,11/4/09,0.67,0,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92821471,-77.03962868,House,Entire home/apt,4,1,3,3,0,250,1300,3700,500,100,1,0,5,1125,0,0,0,149,0,,,0,0,0,0,0,0,0,0
3681488,18715163,Thomas,7/23/14,1,1,5,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.92736383,-77.0266007,Bed & Breakfast,Entire home/apt,8,1.5,3,5,0,425,2500,4600,400,200,6,65,3,27,27,57,87,362,3,10/11/14,4/12/15,93,8,9,10,10,7,8,0.25
6040810,9204503,Sebastian,10/3/13,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92885141,-77.02748534,Apartment,Entire home/apt,3,1,0,1,0,65,400,1386,0,25,4,0,2,7,28,58,88,363,1,5/19/15,5/19/15,0,0,0,0,0,0,0,0.22
4082293,19328870,Cody,8/2/14,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.9218134,-77.02472216,House,Private room,2,1,1,1,0,59,0,0,0,29,2,15,2,2000,4,27,57,237,92,9/17/14,9/23/15,94,10,10,10,10,9,9,7.23
7760576,27504019,Seth,2/9/15,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92752818,-77.02951183,Apartment,Entire home/apt,4,2,2,2,0,175,0,0,0,125,1,0,3,1125,0,0,0,25,0,,,0,0,0,0,0,0,0,0
8153813,32578081,Abby,5/4/15,0.96,0.88,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93167779,-77.02752436,Apartment,Private room,1,1,1,1,0,49,335,1175,0,0,1,20,4,180,30,60,90,365,0,,,0,0,0,0,0,0,0,0
7867265,982782,Aksh,8/17/11,0.83,0.86,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92800802,-77.03264272,Apartment,Entire home/apt,2,1,1,1,0,69,500,2400,250,40,2,0,1,1125,1,11,28,272,6,9/1/15,9/22/15,97,10,9,10,10,10,10,5.45
4508561,23378437,Elizabeth And Vanda,11/5/14,1,1,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.9332627,-77.03073446,Apartment,Entire home/apt,3,1,1,1,0,171,1144,2747,0,80,1,0,3,1125,23,53,83,358,0,,,0,0,0,0,0,0,0,0
7621562,11600217,StayDC,1/24/14,1,0.98,4,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93418525,-77.02717276,Condominium,Entire home/apt,7,2.5,2,4,0,209,0,0,150,120,4,0,2,1125,7,25,55,330,10,8/2/15,9/27/15,98,10,10,9,10,9,10,4.76
7245202,37935727,Lauren,7/8/15,0.75,0.6,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92257263,-77.03598507,Apartment,Entire home/apt,2,1,0,1,0,70,0,0,0,0,1,0,1,1125,0,4,12,18,0,,,0,0,0,0,0,0,0,0
4157327,16521447,Tewodaj,6/8/14,1,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.9315247,-77.02016633,House,Entire home/apt,2,1,1,1,0,94,592,2256,0,0,1,0,1,1125,21,51,81,171,0,,,0,0,0,0,0,0,0,0
4370337,22687284,Soletia,10/18/14,1,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93253196,-77.02651328,House,Shared room,1,1,1,1,0,25,0,0,0,0,1,0,1,1125,0,17,47,322,1,11/2/14,11/2/14,100,10,10,10,10,10,10,0.09
1045438,5754717,Sahar And Sapna,4/3/13,0.43,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93657849,-77.03659434,House,Private room,2,1,1,1,0,60,0,0,0,10,1,0,1,14,0,0,0,260,12,5/8/13,4/19/15,90,9,8,10,10,9,9,0.41
7302614,601702,Martin,5/18/11,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92075012,-77.03268845,Apartment,Entire home/apt,4,1,1,1,0,149,0,0,200,45,2,40,1,1125,0,28,38,38,5,7/20/15,9/21/15,100,10,10,10,10,9,10,1.97
6401526,33384192,Christopher,5/14/15,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93191527,-77.02533738,Loft,Entire home/apt,5,2,1,1,0,136,750,0,200,0,1,0,7,14,0,0,0,110,1,7/5/15,7/5/15,80,10,8,10,10,8,8,0.33
5819907,19679546,Elinor,8/8/14,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93351314,-77.04636449,Apartment,Entire home/apt,2,1,0,1,0,90,575,1600,0,30,1,0,1,1125,2,2,2,237,9,6/1/15,9/17/15,98,10,10,10,10,10,10,2.16
5844497,29738489,Zina,3/21/15,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93270718,-77.02025593,Apartment,Entire home/apt,2,1,1,1,0,95,600,2000,200,40,0,0,1,1125,13,43,73,348,13,4/12/15,10/2/15,95,10,10,10,10,9,10,2.23
8482324,44673018,Olivia,9/20/15,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92691646,-77.03665444,Apartment,Entire home/apt,7,2,3,3,0,750,0,0,0,0,1,0,2,2,0,0,0,0,0,,,0,0,0,0,0,0,0,0
4517403,1971144,Jonathan,3/19/12,1,0.57,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.9321262,-77.03364293,Apartment,Entire home/apt,2,1,1,1,0,95,600,0,0,0,1,0,2,1125,0,0,0,0,10,11/28/14,9/19/15,92,9,9,10,10,9,9,0.97
6950559,2139171,Valerie,4/14/12,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92780832,-77.04176324,Apartment,Entire home/apt,4,1,1,2,0,80,525,0,0,20,3,0,2,13,1,1,9,9,2,7/23/15,8/10/15,100,10,9,10,10,10,10,0.82
4710533,10665430,Allen,12/16/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92439338,-77.02992423,Apartment,Entire home/apt,2,1,1,2,0,101,601,2121,0,25,1,0,5,1125,0,0,11,23,4,5/25/15,9/12/15,100,10,10,10,10,10,10,0.91
5800846,22524642,Ian,10/14/14,0.85,0.88,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92453046,-77.02812081,Apartment,Entire home/apt,2,1,1,1,0,90,0,2100,0,0,1,0,2,1125,22,52,82,82,12,4/22/15,9/28/15,88,10,9,10,10,9,9,2.18
451854,1402804,Makese,11/13/11,1,0.8,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93087517,-77.02775562,Apartment,Shared room,1,1,1,1,0,40,250,850,100,0,1,0,2,1125,10,40,70,345,105,5/8/12,9/29/15,92,9,8,9,10,9,9,2.53
4468461,9926776,John,11/10/13,1,0.8,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92722415,-77.03601384,Apartment,Entire home/apt,4,1,2,2,0,124,0,0,200,30,1,0,3,1125,0,0,0,154,11,12/1/14,9/19/15,100,10,10,10,10,10,10,1.07
8130859,42935495,Shawn,8/30/15,1,0.93,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92548466,-77.02964458,Apartment,Private room,2,1,1,1,0,75,0,0,0,20,2,20,1,1125,15,45,75,80,7,9/8/15,9/15/15,97,10,9,10,10,10,9,7
4296274,22303263,June,10/8/14,1,0.47,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.9282555,-77.03439672,Apartment,Private room,2,1,1,1,0,70,500,0,0,0,1,10,1,7,26,56,86,361,33,10/19/14,9/21/15,95,10,10,10,10,9,9,2.83
3095149,15740952,Joan,5/19/14,0.9,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93187556,-77.02600556,Apartment,Private room,2,1,1,1,0,85,0,0,100,65,1,15,2,1125,16,46,76,351,13,6/12/14,7/18/15,95,9,10,10,10,10,10,0.81
7871516,16484047,Nathan,6/7/14,1,0.67,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92878015,-77.03453096,Apartment,Private room,2,2,1,1,0,70,0,0,0,0,1,30,1,1125,27,57,87,362,1,9/16/15,9/16/15,100,10,10,10,10,10,10,1
4532829,4969287,John,2/4/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92779418,-77.0375788,Apartment,Entire home/apt,2,1,1,1,0,109,675,2200,0,25,1,0,3,1125,4,8,34,309,25,11/23/14,9/25/15,98,10,10,10,10,10,10,2.38
6896225,23249865,Marina,11/2/14,0.5,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93149608,-77.03784644,Apartment,Entire home/apt,3,1,1,2,0,98,600,2200,200,100,1,0,1,1125,0,0,0,80,1,8/10/15,8/10/15,60,8,4,10,10,10,6,0.55
147559,712885,Sebastien,6/17/11,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93423278,-77.03013876,Apartment,Entire home/apt,5,2.5,2,3,1700,280,1500,3000,1000,100,1,0,2,30,16,46,76,76,1,8/16/15,8/16/15,100,10,8,10,10,10,10,0.61
1048696,702905,Carolina,6/14/11,0.8,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92163647,-77.03479494,Apartment,Entire home/apt,2,1,1,1,0,80,530,1833,500,70,2,0,3,180,0,0,0,153,2,10/12/14,10/21/14,100,10,10,10,10,10,10,0.17
7413888,38771042,Shaheen,7/17/15,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93355809,-77.02605272,House,Private room,2,1,1,1,0,65,0,0,0,0,1,0,1,1125,0,0,0,50,1,7/29/15,7/29/15,80,10,6,10,10,10,8,0.45
669077,789250,John,7/7/11,1,0.78,6,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20011,38.93674093,-77.01994745,House,Private room,2,1,1,1,0,65,0,0,0,0,2,0,2,1125,10,37,52,310,113,9/14/12,9/28/15,92,9,9,10,10,9,9,3.04
882720,4671797,April,1/12/13,0.53,0.92,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92439669,-77.03475001,Apartment,Entire home/apt,2,1,1,1,0,152,904,0,0,0,2,15,2,7,0,0,26,26,12,3/18/13,9/30/15,93,10,10,9,10,9,9,0.39
3455033,17412222,Christine,6/29/14,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93086871,-77.03067337,Apartment,Entire home/apt,2,1.5,2,1,0,125,850,3200,0,100,1,0,7,1125,1,31,61,336,0,,,0,0,0,0,0,0,0,0
2201654,11231930,Elizabeth,1/12/14,0.9,0.88,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93049348,-77.04278983,Apartment,Entire home/apt,4,1,0,2,0,94,650,2500,100,30,2,10,1,30,4,22,46,316,51,2/3/15,9/28/15,95,9,10,10,10,10,9,6.3
1284169,3393172,Roya,8/27/12,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92770497,-77.03122131,Apartment,Entire home/apt,4,1,1,2,0,135,850,3000,200,75,1,10,2,1125,0,0,1,276,64,7/6/13,9/30/15,97,10,10,10,10,9,9,2.34
2333211,9772504,Joan,11/2/13,0.88,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92651879,-77.02860106,Apartment,Entire home/apt,4,1,2,3,0,220,1200,0,400,100,3,25,2,1125,12,12,12,286,4,3/1/14,4/27/15,95,10,9,10,10,9,9,0.21
3082650,3057297,Stephen,7/25/12,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92134364,-77.02924167,Apartment,Private room,2,1,1,1,0,125,893,3150,0,0,1,25,1,1125,0,0,26,301,22,5/29/14,6/2/15,98,10,10,10,10,10,10,1.34
5774184,10098733,Dina,11/18/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93134327,-77.03584081,Apartment,Entire home/apt,3,1,0,2,0,125,875,2500,500,60,1,0,3,1125,13,39,58,330,15,6/5/15,10/1/15,99,10,10,10,10,10,10,3.72
4774826,24625784,Scott,12/8/14,0.71,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92999205,-77.03493111,Apartment,Entire home/apt,2,1,0,1,0,135,700,2050,300,20,1,0,3,365,0,1,25,298,13,12/13/14,8/16/15,97,10,9,10,10,9,9,1.32
957387,2072439,Anna,4/4/12,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.93436431,-77.039921,Apartment,Entire home/apt,4,1,1,2,0,143,875,2950,0,55,1,15,1,60,0,30,60,335,32,3/2/13,6/29/15,94,10,9,10,10,9,9,1.01
2643773,7626666,Alex,7/21/13,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92921223,-77.04086869,House,Private room,2,1,1,1,0,149,899,2995,0,0,1,20,4,365,30,60,90,365,8,5/24/14,5/16/15,100,10,10,10,10,10,10,0.48
1225896,5733999,Fadi,4/2/13,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93128456,-77.0336483,Apartment,Entire home/apt,2,1,1,1,0,100,0,0,0,50,1,0,1,1125,0,0,0,7,9,7/24/13,6/19/15,100,10,10,10,10,10,10,0.34
7459476,6449656,Tabari,5/18/13,0.91,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93191054,-77.03472319,Condominium,Entire home/apt,2,1,1,2,0,115,0,0,150,50,1,0,1,1125,0,0,26,301,3,9/18/15,9/26/15,60,10,10,4,10,10,8,3
5558709,13064193,Mike,3/12/14,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93268762,-77.03843885,Apartment,Entire home/apt,2,1,0,1,0,100,400,1399,0,0,1,0,1,1125,0,0,0,182,0,,,0,0,0,0,0,0,0,0
4610513,23378437,Elizabeth And Vanda,11/5/14,1,1,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93365614,-77.03060068,Apartment,Entire home/apt,2,1,0,1,0,148,800,0,0,60,1,0,3,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0
1268184,6902973,Dustin,6/13/13,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92698878,-77.03723663,Apartment,Entire home/apt,2,1,1,1,0,90,600,0,0,0,1,0,1,1125,0,0,0,49,4,8/30/13,9/1/14,95,9,8,10,10,10,10,0.16
793170,4179451,Carmela,11/18/12,0.6,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92094229,-77.03357055,Apartment,Entire home/apt,2,1,1,1,0,103,0,0,350,60,1,0,2,1125,2,32,58,333,45,12/16/12,9/5/15,92,9,9,9,10,9,9,1.32
5929572,26803167,Anacleta,1/27/15,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92392747,-77.02771879,Apartment,Private room,2,1,1,1,0,85,0,0,0,30,1,0,1,1125,5,5,26,208,0,,,0,0,0,0,0,0,0,0
1210979,4320365,Thomas,12/4/12,0.5,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92836599,-77.02799223,House,Private room,2,1,1,1,0,80,525,0,250,45,1,0,1,1125,22,42,68,343,10,8/18/13,4/18/15,100,10,10,10,10,10,10,0.39
1997443,10292499,April,11/27/13,0.91,0.9,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93598379,-77.02116049,House,Entire home/apt,2,1,1,1,0,100,650,2300,0,50,2,25,2,40,20,50,80,355,14,3/29/15,9/20/15,90,9,8,10,10,9,9,2.22
3907357,1298356,Brandon,10/16/11,0.71,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93387118,-77.03672094,Apartment,Private room,2,1,1,1,0,75,0,0,0,0,1,0,1,1125,0,0,0,271,30,8/23/14,9/2/15,94,10,9,10,10,10,10,2.21
163115,261164,Jarek,10/13/10,0.83,0.75,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93144808,-77.02931078,Apartment,Entire home/apt,6,2,2,3,0,250,1600,4500,0,100,1,0,5,730,10,33,63,332,0,,,0,0,0,0,0,0,0,0
3186601,2045940,Vlad,4/1/12,0.9,1,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.9274788,-77.02309777,House,Private room,2,1,1,1,0,115,595,995,0,0,1,25,2,1125,0,0,8,283,6,7/18/14,8/22/15,100,10,8,10,10,7,10,0.41
5126873,26474746,Julia,1/21/15,0.43,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93055695,-77.03814454,Apartment,Shared room,2,1,1,1,0,48,320,0,100,25,1,20,1,1125,30,60,90,365,4,3/29/15,8/11/15,100,10,10,10,10,10,10,0.63
7543598,27895235,Matt,2/17/15,0.9,0.8,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.934731,-77.02862821,Condominium,Entire home/apt,4,1,1,2,0,120,640,0,100,30,2,20,2,14,0,0,26,301,4,8/4/15,9/29/15,90,9,9,9,10,10,10,1.97
760626,4009355,Rosario,10/29/12,0.83,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93159147,-77.041687,Apartment,Entire home/apt,4,1,1,1,600,117,727,1900,214,20,2,20,4,60,19,49,79,354,15,12/23/12,6/7/15,91,9,9,10,10,10,9,0.44
1792843,8737310,David,9/9/13,0.8,0.5,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93080062,-77.04316733,Apartment,Entire home/apt,5,2,2,2,0,145,0,0,400,50,2,30,2,1125,0,4,12,272,12,10/28/13,9/17/15,98,9,9,10,10,10,10,0.51
5127184,4397261,Casey And Joel,12/13/12,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93030479,-77.04219575,Apartment,Entire home/apt,6,1,2,2,0,148,0,0,200,65,4,15,1,1125,8,21,51,295,54,2/16/15,9/30/15,95,10,10,10,10,9,10,7.04
1628675,7716314,April,7/25/13,1,0.88,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92718674,-77.03272671,House,Entire home/apt,8,4.5,4,4,0,600,4000,15000,500,150,8,50,1,1125,6,20,31,287,32,11/9/13,8/17/15,99,10,10,10,10,10,9,1.38
8551461,32625056,Ahmed,5/4/15,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92878425,-77.03019811,House,Private room,2,1,1,1,0,53,315,0,0,0,1,5,1,1125,8,8,8,8,0,,,0,0,0,0,0,0,0,0
4733998,6120700,Danielle,4/27/13,1,0.75,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.92090957,-77.02811378,Apartment,Entire home/apt,6,2,2,2,0,199,0,0,0,65,1,0,1,3,0,3,13,13,25,1/10/15,6/29/15,100,10,10,10,10,9,10,2.81
7157814,34744527,Rumana,6/1/15,1,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93358258,-77.03574075,Apartment,Entire home/apt,1,1,0,1,0,60,0,0,0,0,1,0,1,1125,0,0,0,65,0,,,0,0,0,0,0,0,0,0
8322171,4159134,Jeremy,11/15/12,1,0.9,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92821326,-77.03317528,Condominium,Private room,3,1,1,1,0,145,1225,5600,150,0,2,50,2,1125,18,48,78,353,0,,,0,0,0,0,0,0,0,0
8355384,9602193,Allen,10/23/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93395354,-77.02869461,Condominium,Entire home/apt,2,1,1,1,0,99,610,2300,0,0,1,0,5,1125,17,47,77,352,0,,,0,0,0,0,0,0,0,0
6250041,32419141,Amy,5/2/15,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93179293,-77.02907377,Apartment,Entire home/apt,6,1,2,3,0,150,0,0,0,50,1,0,1,1125,0,0,0,127,1,8/8/15,8/8/15,100,8,8,10,10,10,10,0.53
7581624,39754558,Craig,7/27/15,0.64,0.75,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92796234,-77.03978968,Apartment,Entire home/apt,2,1,0,2,0,65,420,1500,400,0,1,0,1,1125,22,52,82,357,1,9/4/15,9/4/15,100,10,10,10,10,10,10,1
7142999,37014,Lara & Alex,9/8/09,0.99,0.89,25,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93395005,-77.03074527,Apartment,Entire home/apt,5,1,2,3,0,119,0,0,300,90,4,20,3,1125,15,28,58,333,10,7/25/15,9/29/15,90,9,10,10,10,9,9,4.23
4652666,3831642,Nicholas,10/10/12,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.9281497,-77.03769183,Apartment,Entire home/apt,4,1,2,2,0,145,799,0,0,0,1,0,3,1125,0,0,6,281,4,5/27/15,9/21/15,80,9,9,7,8,9,9,0.92
7724707,40589171,Nicholas,8/5/15,1,0.8,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92852356,-77.03386885,Apartment,Entire home/apt,2,1,1,1,0,80,0,0,0,0,1,0,1,1125,0,0,0,32,3,9/8/15,9/21/15,100,10,10,10,10,9,10,3
3489472,2416274,Eileen MarÃ_a,5/19/12,0.78,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93090495,-77.04048447,Apartment,Entire home/apt,4,1,1,2,0,125,630,1800,0,60,1,0,1,1125,0,0,12,287,5,4/11/15,8/17/15,96,10,9,10,9,10,9,0.85
8289998,4159134,Jeremy,11/15/12,1,0.9,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92851102,-77.03398528,Condominium,Private room,3,1,1,1,0,75,560,2520,150,0,2,50,2,1125,14,42,72,162,1,9/21/15,9/21/15,100,10,10,10,10,10,10,1
1474277,7891450,Melanie,8/2/13,0.5,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93184015,-77.03826956,Apartment,Entire home/apt,2,1,0,1,0,100,650,2100,100,27,1,18,2,1125,0,0,0,185,2,5/12/15,5/17/15,90,9,7,10,10,9,8,0.41
4758676,24554688,Rachel,12/6/14,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93558956,-77.04223285,Apartment,Entire home/apt,4,1,1,2,0,125,750,2000,500,50,3,25,1,1125,16,40,70,345,16,1/4/15,8/31/15,90,9,10,10,10,9,9,1.76
6986958,36287793,Tujon,6/20/15,1,0.88,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93332906,-77.02611503,Apartment,Entire home/apt,2,1,1,1,0,75,0,0,0,15,1,0,1,1125,1,1,17,292,8,7/26/15,9/24/15,100,10,10,10,10,9,9,3.43
867571,4562919,Rupen,1/2/13,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93611906,-77.03438126,House,Private room,1,1,1,1,0,90,0,0,0,0,1,0,1,5,0,0,0,273,2,10/13/14,11/17/14,90,10,10,10,10,8,9,0.17
5847593,2902940,Liz,7/11/12,1,0.96,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93174262,-77.02349025,House,Entire home/apt,2,1,1,1,0,115,650,2400,0,45,2,25,1,1125,8,27,57,332,14,7/5/15,9/29/15,96,10,10,10,10,8,10,4.62
581231,789250,John,7/7/11,1,0.78,6,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93412436,-77.02820993,House,Private room,2,1.5,1,1,0,75,0,0,0,0,2,25,2,30,1,31,61,336,25,7/16/12,6/2/13,98,9,10,10,10,9,9,0.64
8322182,4159134,Jeremy,11/15/12,1,0.9,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92791112,-77.03326327,Condominium,Entire home/apt,5,1,2,2,0,225,1715,7560,300,0,4,50,2,1125,18,46,76,351,0,,,0,0,0,0,0,0,0,0
6273161,12917384,Elisa,3/8/14,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93277904,-77.02933259,House,Private room,1,0.5,1,1,0,45,280,0,0,0,1,0,1,1125,0,0,0,125,3,5/12/15,5/20/15,93,9,7,9,10,9,9,0.62
2692024,13632730,Caitlin,3/28/14,1,0.83,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92243765,-77.03454597,Apartment,Entire home/apt,2,1,0,1,0,125,0,0,100,25,2,25,1,9,16,46,76,351,12,4/16/14,9/27/15,98,10,10,10,10,9,9,0.67
8256885,42935495,Shawn,8/30/15,1,0.93,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92680317,-77.02907028,Apartment,Entire home/apt,6,1,2,2,0,200,0,0,100,25,4,20,1,1125,17,47,77,347,0,,,0,0,0,0,0,0,0,0
